0.0091576375 3.8307103670
0.0289933474 3.8288485736
0.0488290574 3.8224652822
0.0686647674 3.8136882566
0.0885004774 3.8019855557
0.1083361874 3.7860273272
0.1281718974 3.7679413349
0.1480076074 3.7424081694
0.1678433174 3.7078320077
0.1876790273 3.6658086727
0.2075147373 3.6179339873
0.2273504473 3.5636760105
0.2462845341 3.5034602950
0.2634153746 3.4405907853
0.2787429686 3.3780951118
0.2940705627 3.3141366007
0.3102997800 3.2491215958
0.3283322436 3.1857319661
0.3481679536 3.1258886093
0.3680036636 3.0756201896
0.3878393736 3.0320010317
0.4076750835 2.9937012834
0.4275107935 2.9530078008
0.4473465035 2.9080587906
0.4671822135 2.8596521642
0.4870179235 2.8136392721
0.5068536335 2.7708180257
0.5266893435 2.7282627497
0.5465250534 2.6819838872
0.5663607634 2.6349071132
0.5861964734 2.5883622801
0.6060321834 2.5484667089
0.6258678934 2.5168162224
0.6457036034 2.4838358836
0.6655393134 2.4471319581
0.6853750234 2.4083002688
0.7052107333 2.3641491700
0.7250464433 2.3096252227
0.7439805301 2.2521490032
0.7611113706 2.1887268659
0.7764389647 2.1255404080
0.7908649356 2.0600784249
0.8052909064 1.9957135701
0.8206185005 1.9345181967
0.8377493410 1.8729814946
0.8548801814 1.8116398375
0.8702077755 1.7514196892
0.8846337464 1.6855919967
0.8972564709 1.6243966233
0.9080759491 1.5605193810
0.9188954273 1.4942040760
0.9297149055 1.4239878707
0.9396327604 1.3589403583
0.9486489923 1.2963309086
0.9576652241 1.2307957837
0.9666814559 1.1611647134
0.9756976877 1.0927039132
0.9847139195 1.0213174379
0.9937301513 0.9499309625
1.0018447599 0.8839569863
1.0090577454 0.8247120630
1.0171723540 0.7544958577
1.0261885858 0.6784283020
1.0352048177 0.6017756112
1.0442210495 0.5274634606
1.0550405276 0.4573308461
1.0685648754 0.3961006432
1.0838924694 0.3276723506
1.1019249331 0.2544713655
1.1217606430 0.2031390639
1.1415963530 0.1573921423
1.1614320630 0.1214861282
1.1812677730 0.0980807264
1.1929888744 0.0845162322
