x,y
0.004374081482536055, 4.940583413626019
0.03336278798402392, 4.940583413626019
0.041645275555877576, 4.940583413626019
0.06925356746205649, 4.940583413626019
0.07891646962921911, 4.940583413626019
0.10515065020308134, 4.91438705263011
0.11481670400174007, 4.901288872132156
0.14381486539771637, 4.861994330638293
0.15209735296957005, 4.861994330638293
0.17971746349385942, 4.812876153770965
0.18800073897358716, 4.809601608646476
0.2156240011293727, 4.747385251281193
0.2239104282405966, 4.73101252565875
0.25153684202787824, 4.655697987795513
0.25982484495485014, 4.632776171924093
0.284691217459388, 4.554187088936367
0.2943609481614589, 4.525807697857466
0.3206127253445079, 4.426479829081313
0.328903879902976, 4.390459832711938
0.35377576776263203, 4.288948933852794
0.3634478621883251, 4.250745907400427
0.38694353762800043, 4.131770767877342
0.3952378438179646, 4.082652591010014
0.42011603494061306, 3.954945331154959
0.428407189499081, 3.918925334785585
0.4505269151547337, 3.781394439557065
0.4588188576210757, 3.742099898063202
0.48093937118460234, 3.6012944577101935
0.4892321015588184, 3.558725371091842
0.5141181717602072, 3.3982726599919024
0.5224109021344232, 3.355703573373551
0.5417705865073321, 3.2148981330205424
0.5514447820206891, 3.167962986236206
0.5749493870829367, 3.011876335302251
0.583243693272901, 2.9627581584349225
0.6026025897379359, 2.8252272632064024
0.6122765226153348, 2.7793836314635625
0.6357806024056665, 2.6254800106125993
0.6440733327798827, 2.5829109239942483
0.6661954221591573, 2.435556393392263
0.6744881525333735, 2.392987306773911
0.6966078781890261, 2.2554564115453912
0.7049013964711162, 2.2096127798025513
0.7297819513173867, 2.0720818845740316
0.7380738937837288, 2.0327873430801686
0.7601912557157593, 1.9050800832251138
0.7698633501414522, 1.866877056772747
0.7933582376732535, 1.7511764623741515
0.8030311200068208, 1.7096988907972959
0.8265260075386218, 1.5939982963987003
0.834817950004964, 1.5547037549048373
0.8596922015882422, 1.443369220672226
0.8679825682388362, 1.4106237694273398
0.8928599714536105, 1.2861910546967747
0.9025312779714294, 1.251262573368896
0.9260293171347269, 1.1224637984723458
0.9343196837853209, 1.0897183472274605
0.9564354699016036, 0.9685601776213835
0.9661101906868765, 0.9194420007540547
0.9896087551220898, 0.7884601957745119
0.999282162727573, 0.7447995941146646
