0.0100391333 2.0262479985
0.0333515836 2.0282771933
0.0529383330 2.0333009249
0.0760665711 2.0388971322
0.1037339712 2.0440357911
0.1259469187 2.0513584315
0.1493543600 2.0569395685
0.1743962832 2.0582214036
0.1984385565 2.0591611292
0.2221459302 2.0561786205
0.2471427888 2.0432877597
0.2724448154 2.0251907005
0.2960165589 2.0003190774
0.3202724373 1.9738605206
0.3434967433 1.9339759278
0.3636003255 1.8971054486
0.3880676276 1.8450996700
0.4103404120 1.7945224480
0.4338929578 1.7451651912
0.4577766010 1.6934957513
0.4799232293 1.6491090229
0.5047001873 1.6050205708
0.5285526654 1.5704928652
0.5531796573 1.5310383807
0.5756231370 1.4950076040
0.5976582835 1.4640475501
0.6208560464 1.4347932419
0.6441051693 1.4045598560
0.6664681693 1.3665023518
0.6895484576 1.3312049104
0.7110837731 1.2912952833
0.7309823421 1.2400465208
0.7503261110 1.1910737914
0.7689952190 1.1316098706
0.7888138857 1.0771365298
0.8054949027 1.0267763592
0.8257312708 0.9585088885
0.8429865187 0.8988117240
0.8640146959 0.8245855333
0.8812342554 0.7604447323
0.9003581238 0.6969128249
0.9195268698 0.6233912428
0.9457533763 0.5359649111
0.9635877598 0.4711501275
0.9873250519 0.3920732647
