x,y
0.0048320749804737,9.4870717581231
0.0116303046081749,9.48306665357809
0.018428534235876,9.48306665357809
0.0235272064566518,9.491076862668107
0.0529295495964592,9.50709728084814
0.0592179120020827,9.527122803573182
0.0660161416297838,9.523117699028171
0.0711148138505597,9.523117699028171
0.1017068471752147,9.567173849023266
0.1085050768029158,9.57518405811328
0.1127539703202291,9.539138117208209
0.1153033064306169,9.60321978992834
0.1204019786513928,9.587199371748309
0.1509940119760479,9.60321978992834
0.157792241603749,9.60321978992834
0.1645904712314501,9.60321978992834
0.1985816193699557,9.591204476293315
0.2053798489976568,9.587199371748309
0.2121780786253579,9.567173849023266
0.2172767508461338,9.55515853538824
0.2249247591772975,9.571178953568277
0.2478687841707888,9.48306665357809
0.2546670137984899,9.45903602630804
0.2614652434261911,9.431000294492982
0.2657141369435042,9.41097477176794
0.2827097110127571,9.346893099047806
0.2937568341577714,9.282811426327672
0.3005550637854725,9.254775694512617
0.3073532934131737,9.214724649062532
0.3124519656339494,9.19469912633749
0.3413444415516792,9.006459212722097
0.3481426711793804,8.974418376362031
0.3549409008070814,8.930362226366938
0.3600395730278573,8.914341808186904
0.3872324915386618,8.714086580936488
0.3940307211663629,8.678040640031412
0.4013388180161416,8.658015117306372
0.4059276230148399,8.601943653676255
0.4331205415256443,8.429724158240894
0.4399187711533455,8.39768332188083
0.4467170007810466,8.357632276430746
0.4518156730018224,8.329596544615686
0.4807081489195522,8.153371944635321
0.4875063785472533,8.113320899185236
0.4943046081749544,8.069264749190145
0.4985535016922677,8.049239226465103
0.5265961989065349,7.897045253754786
0.5328279093985941,7.868564510323615
0.540192658161937,7.848983999214686
0.5452913303827129,7.824953371944636
0.5741838063004425,7.696790026504368
0.5809820359281437,7.680769608324335
0.5877802655558448,7.660744085599294
0.5928789377766208,7.632708353784235
0.6217714136943504,7.560616471974085
0.6285696433220516,7.536585844704035
0.6353678729497527,7.532580740159027
0.6404665451705285,7.512555217433985
0.6710585784951837,7.472504171983902
0.6778568081228846,7.472504171983902
0.6829554803436606,7.432453126533818
0.6889039312678991,7.451143614410524
0.7203457432960167,7.440463335623835
0.7271439729237179,7.440463335623835
0.7390408747721948,7.456483753803868
0.7660638375423068,7.462891921075881
0.7798302525384015,7.472504171983902
0.7866284821661027,7.472504171983902
0.8172205154907577,7.504545008343968
0.8240187451184589,7.504545008343968
0.8308169747461598,7.504545008343968
0.8359156469669358,7.504545008343968
0.8653746420203072,7.355021105330324
0.8784045821400677,7.212172376558359
0.882653475657381,7.184136644743301
0.9004988284300963,6.767605772062433
0.9040678989846396,6.642646510258173
0.9089966154647228,6.508609011485227
0.9224231189794324,5.912115441248651
0.9259921895339756,5.75831942672033
0.9275217912002084,5.63336016491607
0.9394186930486852,5.053421026798862
0.9424778963811508,4.909237263178562
0.9445173652694612,4.781073917738295
0.9581138245248632,4.181910277805047
0.9611730278573288,4.031318346912734
0.9642322311897944,3.915971336016492
0.9768089560010412,3.3552566997153246
0.9803780265555846,3.2270933542750573
0.9837771413694352,3.09893000883479
0.9973736006248372,2.5342102679886143
0.9990731580317628,2.4020418180033385
1.0006027596979954,2.2466437616570136
