x,y
0.8037389522973369, 0.4279339321935671
0.8075820895522389, 0.42430986187578484
0.8108762071992976, 0.42249782671689373
0.8141703248463565, 0.42068579155800256
0.8174644424934153, 0.4170617212402203
0.8207585601404741, 0.41464567436169875
0.8235036581796898, 0.413437650922438
0.8273467954345918, 0.4098135806046557
0.8306409130816507, 0.4073975337261342
0.8339350307287094, 0.405585498567243
0.8372291483757683, 0.40256543996909117
0.8405232660228271, 0.4007534048102
0.8438173836698859, 0.39833735793167846
0.8471115013169448, 0.3953172993335266
0.8504056189640036, 0.3922972407353747
0.8536997366110624, 0.38988119385685316
0.8569938542581212, 0.3874651469783316
0.86028797190518, 0.3844450883801797
0.8646801287679251, 0.38082101806239743
0.8690722856306703, 0.37719694774461515
0.8723664032777291, 0.37417688914646324
0.8756605209247879, 0.3717608422679417
0.8789546385718467, 0.36934479538942017
0.8822487562189055, 0.3657207250716379
0.8855428738659643, 0.36270066647348603
0.8888369915130232, 0.3596806078753341
0.892131109160082, 0.35605653755755184
0.8954252268071408, 0.3536404906790303
0.8987193444541997, 0.35122444380050877
0.9020134621012584, 0.34820438520235686
0.9053075797483173, 0.345184326604205
0.9086016973953761, 0.3415602562864227
0.911895815042435, 0.33854019768827076
0.9151899326894938, 0.3343121156508581
0.9184840503365526, 0.33068804533307583
0.9217781679836115, 0.3282719984545543
0.9250722856306702, 0.32525193985640244
0.928366403277729, 0.32162786953862016
0.9316605209247879, 0.3186078109404682
0.9349546385718467, 0.31498374062268597
0.9382487562189055, 0.3113596703049037
0.9415428738659644, 0.3077355999871214
0.9448369915130231, 0.30411152966933913
0.948131109160082, 0.30048745935155685
0.9514252268071408, 0.2968633890337745
0.9547193444541997, 0.29323931871599224
0.9580134621012585, 0.28901123667857953
0.9613075797483173, 0.2847831546411669
0.9646016973953762, 0.27874303744486306
0.9678958150424349, 0.27209890852892893
0.9711899326894937, 0.2630387327344732
0.9739350307287095, 0.2539785569400175
0.976131109160082, 0.24220032840722505
0.9783271875914545, 0.23042209987443263
0.9805232660228271, 0.2159258186033035
0.9827193444541996, 0.20142953733217428
0.9849154228855721, 0.1851212209021541
0.9871115013169447, 0.17062493963102487
0.9893075797483173, 0.1570346759393414
0.9915036581796899, 0.14706848256544003
0.9942487562189055, 0.13619627161209324
0.9975428738659644, 0.12713609581763752
