0.0051535336 2118.5036199345
0.0226088200 2119.5324955566
0.0426343196 2119.6923208960
0.0605121021 2116.0163380906
0.0812802892 2105.4678656924
0.0981822623 2091.3550692876
0.1150816820 2077.4527278245
0.1340249726 2067.0533770900
0.1527365694 2051.6022867333
0.1699196486 2034.7814603774
0.1874515925 2016.1544556458
0.2057332317 2000.0358238646
0.2248698211 1978.0041471391
0.2440987572 1952.8431504771
0.2631102320 1928.3414333399
0.2834066148 1895.7193057382
0.3020357947 1857.3040645335
0.3219117524 1817.4017817339
0.3376269517 1773.1323825258
0.3563079081 1734.0737333404
0.3766250015 1667.3216814458
0.3981101724 1594.7557608521
0.4162029479 1531.8419366803
0.4338483746 1460.6443238140
0.4501541379 1396.1878591418
0.4709086504 1328.3616900462
0.4906027804 1251.4730933676
0.5110440065 1182.2239138147
0.5283193267 1111.6047512546
0.5472119284 1049.6981585753
0.5656229851 987.8055252731
0.5830873679 924.0567303154
0.6040894630 868.8003641390
0.6239478680 807.7846114572
0.6429268847 755.2591959607
0.6606919438 703.8292976797
0.6799784723 659.3970051591
0.6980327205 613.7620345196
0.7120438633 579.4099392345
0.7267276750 539.8703891910
0.7444343823 506.7678003465
0.7602352421 471.9852696015
0.7764453725 439.9304911663
0.7910862735 407.8597157532
0.8081062402 377.1281934416
0.8235220910 347.9995766696
0.8399908911 321.1972382376
0.8556289032 294.9779156411
0.8713053103 266.6723797536
0.8877357154 246.0584383230
0.9034121225 217.3080309144
0.9204032268 193.7343102967
0.9368562787 174.8271138076
0.9521789084 149.9899737543
0.9694243533 127.5865979666
0.9854009032 104.8417006642
1.0008936763 89.3278600088
