0.4104379416 702.8032485856
0.4289207357 690.0677833938
0.4446446057 678.2926176204
0.4599116107 663.3930974604
0.4748929018 649.1366063112
0.4917589176 630.9319546671
0.5080362711 614.8672310253
0.5249177608 596.5350119384
0.5412065563 579.0223435007
0.5563570659 563.4795668427
0.5712482241 547.8173793503
0.5873337338 528.6945951812
0.6040865453 511.2822516460
0.6192482623 493.6522682874
0.6346272300 475.9659345165
0.6523633808 458.1682119342
0.6680854716 442.2973735620
0.6850721835 423.2915277569
0.7014588518 406.8764922943
0.7205555079 390.4713328203
0.7385165480 371.6998769988
0.7539546326 357.5776182060
0.7714465517 343.0819240813
0.7888068881 328.1507767683
0.8035527332 316.4259770329
0.8216281930 304.8230952898
0.8397751652 294.3996200505
0.8586858892 281.5830981839
0.8829191747 267.6101584545
0.9036871764 255.4408508791
0.9263565891 241.8823529412
0.9501930833 228.4822287184
0.9720930233 214.5882352941
0.9942433864 202.1131254246
