0.0048310673 4.2766565805
0.0185905483 4.2772355757
0.0319478086 4.2766565805
0.0448851682 4.2721316936
0.0597820642 4.2523480369
0.0725588303 4.2394488706
0.0841746079 4.2404574855
0.0997065116 4.2337673153
0.1132891922 4.2246990349
0.1280564346 4.2086999972
0.1485254858 4.1909890903
0.1707257062 4.1784230445
0.1943432754 4.1289176360
0.2150038601 4.1168235109
0.2307066707 4.0878420269
0.2459350672 4.0531974942
0.2581416524 4.0242583112
0.2772626014 3.9803875302
0.2962701037 3.9399180153
0.3095861106 3.9018761823
0.3278013601 3.8465278496
0.3437129824 3.7988150428
0.3559230054 3.7540182661
0.3718684252 3.6965034244
0.3881505245 3.6318412731
0.4021034812 3.5716347889
0.4138749636 3.5233802646
0.4254887322 3.4740077678
0.4376746907 3.4179205373
0.4474682202 3.3651417150
0.4582875126 3.3154984316
0.4675372607 3.2637773089
0.4798854334 3.2015379063
0.4905868590 3.1539201806
0.5023426036 3.1004389171
0.5155702103 3.0409306400
0.5276162020 2.9653924807
0.5408037340 2.9022235794
0.5550745466 2.8242329305
0.5724674835 2.7383523490
0.5850400453 2.6647253144
0.5998577740 2.5875998976
0.6132516221 2.5159065042
0.6273914692 2.4352120713
0.6396014922 2.3766334471
0.6491637347 2.3132665242
0.6592513687 2.2556928135
0.6694908405 2.1880068686
0.6824622973 2.1271687533
0.6986174219 2.0419731838
0.7140299853 1.9540987702
0.7283242871 1.8760791716
0.7435568357 1.7902653103
0.7584289528 1.7125883860
0.7701301839 1.6441162591
0.7820763906 1.5917768025
0.7977120782 1.5129619568
0.8090645498 1.4441487780
0.8246583335 1.3596035866
0.8394356788 1.2873743362
0.8537004976 1.2148050711
0.8671419647 1.1421591761
0.8806853564 1.0710379480
0.8941599925 1.0004395340
0.9067319649 0.9399180153
0.9218012411 0.8708563180
0.9342877601 0.8096771507
0.9461077421 0.7515864864
0.9591974446 0.6909937170
0.9698390796 0.6330400022
0.9796957520 0.5859272449
0.9927968624 0.5369162294
