0.1127304989 3.3277778385
0.1127348258 3.5277856971
0.1136872378 4.3692235532
0.1136872378 3.7526623780
0.1149793745 3.9790224146
0.1149837013 4.4978960577
0.1149837013 4.2337484695
0.1152591318 3.8560981187
0.2420409114 3.2856436843
0.2421449896 3.1608107918
0.2430276339 2.9489449418
0.2435401617 3.6686753903
0.2435401617 3.5612278084
0.2435401617 3.4325183655
0.4033892145 2.7535081454
0.4036263118 2.6396785617
0.4039017423 2.9273881492
0.5716062423 2.3087599480
0.5717279532 2.1847199613
0.5717920261 2.4327323560
0.7376606441 1.6532106099
0.7386377834 1.7501052189
0.8829363727 1.1163266185
0.8829363727 1.0256279653
1.0006988693 0.3164624464
1.0099945293 0.1784161055
1.0314767535 0.1718375737
1.0381460275 0.2819379694
1.0403665355 0.0934885471
1.0417532711 0.5011165373
