0.008004735133907316, 1.1030721668064576
0.015133645223149741, 1.1030721668064576
0.022262555312392164, 1.1030721668064576
0.029391465401634585, 1.1023651248067765
0.0338470342074111, 1.1030721668064576
0.06877869364469899, 1.091476678011687
0.07572938098171035, 1.0875172428134725
0.09355165620481641, 1.084689074814748
0.09800722501059292, 1.0818609068160234
0.12919620665102852, 1.0528721848290967
0.13579044848357777, 1.047922890831329
0.14291935857282018, 1.0428321884336247
0.14761255771490478, 1.035667496170189
0.1532562782022217, 1.0351961348370684
0.18482716574029529, 1.002672202851736
0.19139594717966868, 0.9981471340537768
0.19816841176444897, 0.9919251644565827
0.20286161090653354, 0.9847604721931472
0.20814888588938835, 0.9811781260614295
0.23672393383043508, 0.9465802042103657
0.24266469223813705, 0.9406881875463563
0.24741729896429873, 0.9312609608839412
0.25341746495607775, 0.9254632164865557
0.25573436073508155, 0.9181806838898401
0.26018992954085807, 0.9192412468893618
0.28127962188820027, 0.8735191975766482
0.28727978787997926, 0.8660716885133402
0.28959668365898306, 0.8573750719172623
0.2949433662259149, 0.848537046921248
0.2993989350316914, 0.8414666269244366
0.321855001812805, 0.7953674885452264
0.3274053675251438, 0.7851052789498545
0.3332612579555929, 0.7787755696193757
0.3341523717167482, 0.7704089059564823
0.339320831531449, 0.763974823759384
0.3646284623482596, 0.719289769379536
0.36979692216296034, 0.7110173779832667
0.37603471849104747, 0.7028863949869336
0.380490287296824, 0.6951089329904411
0.40544147260917246, 0.6406666990149935
0.4107881551761043, 0.6314751530191387
0.4165167436406741, 0.6216775710235571
0.4227290795755853, 0.6146475534267276
0.42474893743420405, 0.608614128362782
0.44839315589685813, 0.5665686974484103
0.4539435216091968, 0.5566297070528925
0.46015585754410804, 0.5501653230558079
0.46300742157980507, 0.5425292694592516
0.46871054965119896, 0.5331963150634604
0.4969291520877835, 0.4985512570790849
0.5029293180795625, 0.4938847798811894
0.5057808821152595, 0.4856830926848881
0.5118404556911156, 0.4820064742865462
0.5146920197268126, 0.47380478709024487
0.5192069961166661, 0.47191934175776185
0.548197897146252, 0.44099803830504003
0.5539604328017229, 0.4339747544415409
0.5551485844832633, 0.438452687106188
0.5608771729478331, 0.42835208711074335
0.5670895088827443, 0.4262915647116725
0.5699410729184413, 0.41978677831460587
0.6050509551079603, 0.38990246979474996
0.6116451969405095, 0.3866972127295287
0.615922542994055, 0.38047524313233483
0.6228732303310663, 0.3776470751336103
0.6282199128979982, 0.37163721813632056
0.6622604585741307, 0.34286060874929825
0.6686764776544489, 0.3386183567512113
0.673221157836341, 0.3331034291536985
0.6793104352042355, 0.33003958048841375
0.6839145229702046, 0.3246189251575249
0.7196481847925322, 0.2984583711693227
0.7260642038728504, 0.29449893597110854
0.7333713367143239, 0.2899738671731491
0.7405002468035663, 0.28537809417522175
0.7458469293704981, 0.2843175311757
0.7784616930287822, 0.25858120238730664
0.7844618590205613, 0.2541504058559714
0.7907845233259013, 0.24775335919218966
0.7969374516767356, 0.24543022119323754
0.8016900584028971, 0.24048092719546954
0.8061456272086737, 0.24142364986171083
0.8372752012650323, 0.22209783520375992
0.8434875371999435, 0.21967369120485314
0.8495980315621513, 0.21543143920676644
0.8558103674970625, 0.21389614800745882
0.8586619315327595, 0.20710854481051966
0.8639195027235758, 0.2086640372098183
0.8643650596041534, 0.20230065921268814
0.9026829513338315, 0.18745277721938414
0.9092771931663808, 0.18080658242238146
0.918341093136989, 0.17442300322526028
0.9238914588493277, 0.17232207842620761
0.9579320045254602, 0.15704997123309528
0.9648826918624716, 0.15280771923500835
0.9721898247039451, 0.14785842523724035
0.9793187347931875, 0.1457372992381969
0.9846654173601194, 0.1414950472401102
