0.0074056028 2.1991704090
0.0239817509 2.1991704090
0.0405578990 2.1959933881
0.0571340470 2.1959933881
0.0744995355 2.1928826504
0.0934520335 2.1908481889
0.1113395845 2.1891854863
0.1305427027 2.1869161857
0.1471188508 2.1837391648
0.1636949989 2.1834459516
0.1802711469 2.1858661580
0.1968472950 2.1896393464
0.2134234431 2.1878239059
0.2299995911 2.1841930249
0.2465757392 2.1792005636
0.2631518873 2.1674002004
0.2797280353 2.1496996556
0.2963041834 2.1276629508
0.3104135008 2.0983612188
0.3226113651 2.0633859088
0.3392369180 2.0206283126
0.3531366910 1.9740557881
0.3673448180 1.9246758067
0.3791849237 1.8821037272
0.3910250295 1.8350838185
0.4028651352 1.7886993139
0.4147052410 1.7385023844
0.4262863977 1.6905398180
0.4356596728 1.6427378985
0.4443549102 1.6089916025
0.4540118367 1.5686311931
0.4617079054 1.5303412349
0.4703537381 1.4946660334
0.4806520747 1.4473089948
0.4904819179 1.3991965566
0.5011380130 1.3532886051
0.5106100977 1.3096045683
0.5200821823 1.2675090419
0.5295542669 1.2246192603
0.5402103621 1.1787113089
0.5514831649 1.1271355116
0.5632985683 1.0827789927
0.5745466688 1.0324094983
0.5840187534 0.9950795032
0.5949337976 0.9569833335
0.6065149543 0.9112061525
0.6183550601 0.8679986689
0.6396672504 0.7981042099
0.6526913668 0.7578619457
0.6668994937 0.7165606745
0.6822916312 0.6746542565
0.6974336474 0.6310710396
0.7107078850 0.5961364553
0.7260506177 0.5665458637
0.7399134792 0.5293517787
0.7561738911 0.5036606594
0.7722764350 0.4722326418
0.7888525830 0.4431855939
0.8036206305 0.4144375713
0.8187488501 0.3877390156
0.8362130061 0.3623984921
0.8527397494 0.3351528444
0.8717333233 0.3079352773
0.8883094714 0.2856961313
0.9048856195 0.2658019293
0.9202283522 0.2425271768
0.9380379156 0.2189786933
0.9546140637 0.1958318270
0.9697693990 0.1804913548
0.9948704232 0.1562134300
