0.1084959933 0.5203624107
0.1311031323 0.5206466304
0.1507681483 0.5195400351
0.1693011488 0.5176890193
0.1849805756 0.5152577410
0.2014439737 0.5127313440
0.2179073718 0.5100996806
0.2350763441 0.5075292838
0.2508341681 0.5046258206
0.2672975662 0.5015730910
0.2837609643 0.4988361610
0.3002243624 0.4960992311
0.3175697283 0.4937570506
0.3324083600 0.4910971772
0.3496145568 0.4887305734
0.3660779550 0.4859936434
0.3825413531 0.4827303807
0.3990047512 0.4780986531
0.4163501171 0.4741379996
0.4324019303 0.4666035471
0.4483949456 0.4597822755
0.4640410959 0.4517167382
0.4785958904 0.4425965665
0.4977851400 0.4316761099
0.5142485381 0.4217810553
0.5307635430 0.4117451279
0.5471753343 0.4011488139
0.5636387325 0.3911484928
0.5801021306 0.3808323721
0.5965655287 0.3707267844
0.6130289269 0.3614633291
0.6283163680 0.3516893310
0.6401837662 0.3457588789
0.6511959229 0.3405051400
